"Code";"Product label";"Exported value in 2003";"Exported value in 2004";"Exported value in 2005";"Exported value in 2006";"Exported value in 2007";"Exported value in 2008";"Exported value in 2009";"Exported value in 2010";"Exported value in 2011";"Exported value in 2012";"Exported value in 2013";"Exported value in 2014";"Exported value in 2015";"Exported value in 2016";"Exported value in 2017";"Exported value in 2018";"Exported value in 2019";"Exported value in 2020";"Exported value in 2021";"Exported value in 2022"
"'2609";"Tin ores and concentrates";0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'2610";"Chromium ores and concentrates";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0
"'2611";"Tungsten ores and concentrates";0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
"'2613";"Molybdenum ores and concentrates";0;5;4;0;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0
"'2615";"Niobium, tantalum, vanadium or zirconium ores and concentrates";0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
"'2518";"Dolomite, whether or not calcined or sintered, incl. dolomite roughly trimmed or merely cut, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;6;0;0;0
"'2514";"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or ...";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'2512";"Siliceous fossil meals, e.g. kieselguhr, tripolite and diatomite, and similar siliceous earths, ...";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;2;0
"'2528";"Borates, natural, and concentrates thereof, whether or not calcined, and natural boric acids ...";0;0;0;5;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
"'2525";"Mica, whether or not rifted into sheets or splittings; mica waste";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"'2509";"Chalk";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'2307";"Wine lees; argol";111;0;22;0;0;35;25;0;0;0;0;0;0;0;0;0;0;0;0;0
"'2302";"Bran, sharps and other residues, whether or not in the form of pellets, derived from the sifting, ...";0;0;0;1;0;2;2;5;0;0;19;155;0;0;0;0;0;0;0;0
"'2303";"Residues of starch manufacture and similar residues, beet-pulp, bagasse and other waste of ...";0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;14;9;25;0;0
"'2401";"Unmanufactured tobacco; tobacco refuse";90;1;1;0;0;0;1521;52;303;1560;0;5083;0;118;530;1394;1611;0;286;0
"'1903";"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0
"'2205";"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances";0;0;0;12;0;13;45;3;0;0;0;0;0;0;0;20;0;0;0;0
"'2206";"Cider, perry, mead and other fermented beverages and mixtures of fermented beverages and non-alcoholic ...";0;0;0;8;0;0;0;0;0;0;0;0;22;25;0;9;0;0;0;0
"'4416";"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves";0;0;2;0;14;8;0;2;0;58;12;69;10;1;0;23;14;13;14;0
"'4807";"Composite paper and paperboard ""made by sticking flat layers of paper or paperboard together ...";0;0;0;6;13;63;59;145;247;197;69;0;0;5;0;0;0;0;0;0
"'4812";"Filter blocks, slabs and plates, of paper pulp";0;0;1;0;0;2;0;0;0;0;0;0;0;11;1;0;0;0;0;0
"'4801";"Newsprint as specified in Note 4 to chapter 48, in rolls of a width > 36 cm or in square or ...";96;4;0;14;0;1;0;13;28;22;4;94;103;82;1;0;20;68;106;0
"'4704";"Chemical wood pulp, sulphite (excl. dissolving grades)";12;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0
"'4706";"Pulps of fibres derived from recovered ""waste and scrap"" paper or paperboard or of other fibrous ...";0;0;0;0;0;0;0;0;0;0;156;0;0;0;0;2;0;0;0;0
"'5004";"Silk yarn (excluding that spun from silk waste and that put up for retail sale)";0;0;0;0;0;5;0;0;0;4;0;0;1;0;0;0;0;0;0;0
"'5006";"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut";1;0;0;3;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
"'5102";"Fine or coarse animal hair, neither carded nor combed (excl. wool, hair and bristles used in ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'5103";"Waste of wool or of fine or coarse animal hair, incl. yarn waste (excl. garnetted stock, waste ...";1;2;0;0;0;0;2;0;0;2;0;7;0;0;8;8;0;0;0;0
"'5104";"Garnetted stock of wool or of fine or coarse animal hair, neither carded nor combed";5;8;0;0;0;1;787;0;34;0;0;0;0;0;0;0;0;0;0;0
"'5105";"Wool and fine or coarse animal hair, carded or combed, incl. combed wool in fragments";176;530;801;774;1732;826;139;6;128;518;389;2307;2068;2365;1456;666;207;128;2;0
"'5113";"Woven fabrics of coarse animal hair or of horsehair (excluding fabrics for technical uses of ...";23;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;2;0
"'5201";"Cotton, neither carded nor combed";328;122;105;52;31;1;0;25;17;0;1;0;0;0;1;12;0;0;0;0
"'4822";"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, whether or not ...";7;17;10;16;12;14;44;51;31;32;40;18;14;0;0;0;7;7;41;0
"'4904";"Music, printed or in manuscript, whether or not bound or illustrated";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
"'4905";"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ...";1;2;4;4;4;2;2;0;0;1;0;8;0;4;1;0;3;2;0;0
"'4908";"Transfers ""decalcomanias""";58;9;96;45;355;1;120;111;141;19;7;13;9;117;82;32;26;0;2;0
"'4003";"Reclaimed rubber in primary forms or in plates, sheets or strip";0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
"'4006";"Rods, bars, tubes, profiles and other forms of unvulcanised rubber, incl. mixed rubber, and ...";0;0;0;0;0;0;0;0;3;1;11;9;4;5;3;8;2;1;14;0
"'4007";"Vulcanised rubber thread and cord (excluding ungimped single thread with a diameter of > 5 ...";0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;0;0;3;0;0
"'3913";"Natural polymers, e.g. alginic acid, and modified natural polymers, e.g. hardened proteins, ...";0;1;0;0;0;1;1;4;4;0;797;223;1;0;0;0;80;0;2;0
"'4402";"Wood charcoal, incl. shell or nut charcoal, whether or not agglomerated (excl. wood charcoal ...";0;2;1;0;0;32;6;10;16;4;0;9;14;2;124;31;0;0;2;0
"'4404";"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; ...";0;0;0;0;0;11;1;0;0;39;28;43;12;54;28;10;0;0;0;0
"'4405";"Wood wool; wood flour ""wood powder able to pass through a fine"", 0,63 mm mesh, sieve with a ...";1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0
"'4406";"Railway or tramway sleepers ""cross-ties"" of wood";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"'4304";"Artificial fur and articles thereof (excluding gloves made of leather and artificial fur, footware ...";3;0;0;20;4;8;0;0;0;7;0;0;0;0;1;0;0;0;1;0
"'4206";"Articles of gut, goldbeater's skin, bladders or tendons (excluding silkworm gut, sterile catgut, ...";2;2;0;0;0;0;0;0;64;3;0;0;0;3;0;0;0;0;0;0
"'4301";"Raw furskins, incl. heads, tails, paws and other pieces or cuttings suitable for use in furriery ...";0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"'4204";"Articles for technical use, of leather or composition leather";1;4;0;4;29;0;1;24;2;8;5;2;0;0;0;0;0;0;0;0
"'4103";"Other raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, ...";0;20;42;22;311;254;2;0;1;36;28;21;2;0;0;0;0;0;0;0
"'4108";"Chamois leather, incl. combination chamois leather(excluding glace-tanned leather subsequently ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'4109";"Patent leather and patent laminated leather; metallized leather (excluding lacquered or metallized ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'4111";"Composition leather based on leather or leather fibre, in slabs, sheets or strip, whether or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'3826";"Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1356;1632;0;0
"'3821";"Prepared culture media for the development or maintenance of micro-organisms ""incl. viruses ...";0;0;7;0;0;0;0;0;0;0;0;56;29;0;0;0;5;40;222;0
"'3706";"Cinematographic film, exposed and developed, whether or not incorporating soundtrack or consisting ...";0;1;1;0;50;422;664;654;646;269;203;183;65;0;0;0;0;0;0;0
"'3801";"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or ...";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;12;10;15;0
"'3804";"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ...";0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;27;1;0;28;0
"'3805";"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other ...";0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
"'3806";"Rosin, resin acids and derivatives thereof; rosin spirit and rosin oils; run gums";0;0;0;0;0;0;0;0;2;1;7;0;0;0;0;2;0;0;5;0
"'3817";"Mixed alkylbenzenes and mixed alkylnaphthalenes produced by the alkylation of benzene and naphthalene ...";0;0;0;0;0;6235;0;2961;0;0;0;0;0;0;0;0;0;0;0;0
"'3818";"Chemical elements and compounds doped for use in electronics, in the form of discs, wafers, ...";0;0;0;0;0;0;0;0;0;127;18;41;27;5;0;61;48;0;0;0
"'3501";"Casein, caseinates and other casein derivatives; casein glues (excl. those packaged as glue ...";0;0;0;6;0;0;0;1;0;0;1;0;13;15;14;17;14;0;0;0
"'3703";"Photographic paper, paperboard and textiles, sensitised, unexposed";0;1;0;0;0;0;6;10;0;0;0;0;2;13;0;0;2;0;0;0
"'3704";"Photographic plates, film, paper, paperboard and textiles, exposed but not developed";0;6;3;187;151;65;118;27;3;1;0;123;1;0;0;0;0;0;0;0
"'3604";"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles (excl. ...";0;0;0;1;0;0;9;0;0;0;0;0;0;0;12;3;0;11;0;0
"'3605";"Matches (excluding pyrotechnic articles of heading 3604)";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"'3606";"Ferro-cerium and other pyrophoric alloys in all forms; metaldehyde, hexamethylenetetramine ...";0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0
"'2934";"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excl. ...";0;22;0;6;32;153;2;0;0;1;9;149;3;48;61;1;1;13;0;0
"'2935";"Sulphonamides";116;0;0;0;0;68;0;0;4;2;0;0;61;0;0;0;0;0;0;0
"'2942";"Separate chemically defined organic compounds, n.e.s.";0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;30;0;0;7;0
"'3001";"Dried glands and other organs for organo-therapeutic uses, whether or not powdered; extracts ...";0;0;50;11;0;85;0;0;0;0;0;0;0;0;0;1;748;5;0;0
"'2937";"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; ...";70;0;157;0;4;0;0;0;0;1;1;22;0;0;0;0;603;0;0;0
"'2939";"Alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and other d ...";49;0;0;45;0;4;0;0;0;0;0;0;0;7;0;0;0;0;0;0
"'3201";"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"'3202";"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether ...";9;5;2;0;1;8;0;30;0;14;11;6;60;19;53;29;29;20;27;0
"'3003";"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ...";1;58;146;1152;1589;1481;66;137;525;766;1556;2923;4208;1268;1959;2637;2378;211;1378;0
"'2910";"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their ...";0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0
"'2911";"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, ...";0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
"'2924";"Carboxyamide-function compounds; amide-function compounds of carbonic acid";0;24;0;0;18;18;91;93;225;33;0;187;49;54;0;1;1;0;1;0
"'2925";"Carboxyimide-function compounds, incl. saccharin and its salts, and imine-function compounds";0;0;13;2;0;0;0;0;7;2;0;0;0;1;0;6;3;0;0;0
"'2926";"Nitrile-function compounds";0;0;0;3;0;0;5;0;0;0;0;0;1;0;51;0;0;0;0;0
"'2927";"Diazo-, azo- or azoxy-compounds";0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;57;0
"'2919";"Phosphoric esters and their salts, incl. lactophosphates; their halogenated, sulphonated, nitrated ...";0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;18;0;0;0;0
"'2920";"Esters of inorganic acids of non-metals and their salts; their halogenated, sulphonated, nitrated ...";0;0;115;5;0;31;46;0;0;0;54;0;12;0;5;0;0;0;0;0
"'2921";"Amine-function compounds";2;0;120;61;42;130;176;0;95;0;82;0;0;0;3;5;0;0;20;0
"'2922";"Oxygen-function amino-compounds";4;73;1;0;11;23;21;0;0;0;0;51;303;0;0;17;181;2;115;0
"'2902";"Cyclic hydrocarbons";0;30;0;0;0;17;0;0;0;0;0;24;0;1;3;6;1;0;4;0
"'2906";"Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives";4;4;0;2;0;0;0;5;7;12;0;0;0;0;1;1;0;0;0;0
"'2907";"Phenols; phenol-alcohols";0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;4;34;5;0;0
"'2908";"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols";0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0
"'2846";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'2837";"Cyanides, cyanide oxides and complex cyanides";0;0;0;122;544;827;352;0;0;46;77;370;0;0;0;15;19;0;20;0
"'2851";"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; ...";53;14;6;4;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
"'2848";"Phosphides, whether or not chemically defined (excluding ferrophosphorus, and inorganic or ...";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'5306";"Flax yarn";5;30;66;131;114;21;1;88;128;151;3;4;126;0;18;0;0;0;0;0
"'5307";"Yarn of jute or of other textile bast fibres of heading 5303";0;0;0;0;0;2;50;0;0;0;0;1;0;0;0;0;0;0;0;0
"'5308";"Yarn of vegetable textile fibres; paper yarn (excl. flax yarn, yarn of jute or of other textile ...";0;0;1;0;2;1;0;0;0;0;0;0;0;1;28;1;0;0;0;0
"'5301";"Flax, raw or processed, but not spun; flax tow and waste, incl. yarn waste and garnetted stock";0;2;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;12;0
"'5302";"True hemp ""Cannabis sativa L."", raw or processed, but not spun; tow and waste of true hemp, ...";0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'5304";"Sisal and other textile fibres of the genus Agave, raw or processed, but not spun; tow and ...";153;38;140;73;91;132;27;97;4;5;25;17;0;0;0;0;0;0;0;0
"'5310";"Woven fabrics of jute or of other textile bast fibres of heading 5303";0;0;0;0;0;0;0;0;0;128;0;0;39;35;0;4;0;0;2;0
"'5403";"Artificial filament yarn, incl. artificial monofilament of < 67 decitex (excl. sewing thread ...";15;1;4;0;11;0;35;0;21;0;0;0;6;3;0;9;0;25;0;0
"'5504";"Artificial staple fibres, not carded, combed or otherwise processed for spinning";0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;21;0
"'5501";"Synthetic filament tow as specified in Note 1 to chapter 55";0;16;0;0;15;26;0;0;68;0;5;0;108;0;0;0;0;0;0;0
"'5502";"Artificial filament tow as specified in Note 1 to chapter 55";0;0;0;0;0;0;0;0;0;0;1169;0;400;0;0;0;0;0;0;0
"'5803";"Gauze (excluding narrow woven fabrics of heading 5806)";0;0;0;0;1;1;2;5;0;25;18;0;5;5;1;0;0;0;0;0
"'5605";"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading ...";0;2;0;8;0;1;44;0;0;0;0;0;2;2;4;13;4;7;7;0
"'5606";"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ...";32;10;14;86;93;114;33;47;34;0;106;28;13;40;36;73;13;129;18;0
"'5511";"Yarn of man-made staple fibres, put up for retail sale (excl. sewing thread)";1;19;11;20;40;41;10;8;4;14;10;0;0;0;10;0;10;0;0;0
"'5507";"Artificial staple fibres, carded, combed or otherwise processed for spinning";0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'5908";"Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters, candles or the like; ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"'5901";"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers ...";1;10;948;8782;14728;58;58;32;34;40;7;5;1;10;1;0;0;4;0;0
"'5902";"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose ...";0;3;0;109;107;1;0;0;0;0;0;0;6;0;1;23;1;0;0;0
"'6503";"Felt hats and other felt headgear, made from the hat bodies, hoods or plateaux of heading 6501, ...";3;9;1;32;1;0;39;0;5;1;7;5;0;0;0;0;0;0;0;0
"'6501";"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux ...";0;0;0;0;3;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0
"'7221";"Bars and rods of stainless steel, hot-rolled, in irregularly wound coils";0;0;0;0;0;0;0;0;0;0;0;1;3;0;24;0;0;0;0;0
"'7224";"Steel, alloy, other than stainless, in ingots or other primary forms, semi-finished products ...";0;0;0;0;28;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0
"'7115";"Articles of precious metal or of metal clad with precious metal, n.e.s.";17;0;30;3;3;0;0;2;0;0;0;39;9;51;2;29;15;1;16;0
"'7203";"Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, ...";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"'7118";"Coin, incl. legal tender (excl. medals, jewellery made from coins, collectors' items of numismatic ...";8;0;0;0;0;0;0;0;0;0;0;0;0;233;0;0;3;0;0;0
"'7201";"Pig iron and spiegeleisen, in pigs, blocks or other primary forms";0;43;0;0;0;0;47;0;0;0;0;0;0;0;1;0;0;0;2;0
"'7205";"Granules and powders of pig iron, spiegeleisen, iron or steel (excl. granules and powders of ...";0;0;0;0;0;0;2;64;1304;179;18;15;7;11;7;1;12;10;0;0
"'7206";"Iron and non-alloy steel in ingots or other primary forms (excl. remelting scrap ingots, products ...";23;94;12;19;0;43;0;2;0;18;0;2;0;0;0;0;0;0;0;0
"'7207";"Semi-finished products of iron or non-alloy steel";2;6;3666;0;0;9;2;0;1051;35;0;0;0;0;0;0;0;0;0;0
"'7410";"Copper foil ""whether or not printed or backed with paper, paperboard, plastics or similar backing ...";59;0;1;1;0;7;19;6;33;24;234;2;11;0;1;0;0;2;9;0
"'7405";"Master alloys of copper (excluding phosphorus-copper compounds ""copper phosphide"" containing ...";0;0;46;0;0;0;0;0;0;0;0;15;0;0;8;0;0;0;0;0
"'6812";"Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and ...";28;14;29;1;0;3;1;0;0;4;6;0;3;1;15;3;0;0;4;0
"'6808";"Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, ...";17;81;141;0;2;6;1;34;206;154;54;65;1;19;0;11;0;9;101;0
"'6908";"Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the ...";1397;2466;2272;1940;2542;2930;2683;3063;4627;4674;5443;6688;5107;5691;0;0;0;0;0;0
"'6906";"Ceramic pipes, conduits, guttering and pipe fittings (excluding of siliceous fossil meals or ...";0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
"'6904";"Ceramic building bricks, flooring blocks, support or filler tiles and the like (excl. those ...";899;1043;1015;946;961;1010;1178;1136;1344;755;521;462;113;2;1;9;3;5;5;0
"'6701";"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down ...";0;0;0;0;0;0;7;88;225;285;172;233;56;107;86;46;0;0;1;0
"'7002";"Glass in balls, rods or tubes, unworked (excl. glass microspheres <= 1 mm in diameter, glass ...";0;0;0;0;0;4;15;0;0;32;0;13;0;11;0;0;246;0;2;0
"'7006";"Sheets or profiles of glass, whether or not having an absorbent, reflecting or non-reflecting ...";4;9;37;16;14;3;146;183;3;8;60;187;14;41;1;0;7;10;0;0
"'7014";"Signalling glassware and optical elements of glass, not optically worked (excluding clock or ...";0;1;0;0;205;49;2;34;28;62;112;89;71;69;41;68;59;61;46;0
"'7011";"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for ...";0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
"'7101";"Pearls, natural or cultured, whether or not worked or graded, but not strung, mounted or set, ...";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'7102";"Diamonds, whether or not worked, but not mounted or set (excl. unmounted stones for pick-up ...";0;0;0;0;0;0;0;0;105;0;0;0;28;40;122;319;0;0;0;0
"'7104";"Precious and semi-precious stones, synthetic or reconstructed, whether or not worked or graded ...";204;18;0;0;4;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0
"'7107";"Base metals clad with silver, not further worked than semi-manufactured";0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0
"'7109";"Base metals or silver, clad with gold, not further worked than semi-manufactured";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'7110";"Platinum, incl. palladium, rhodium, iridium, osmium and ruthenium, unwrought or in semi-manufactured ...";0;0;0;0;0;0;0;40;3;158;0;61;0;0;0;0;0;0;0;0
"'7111";"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured";0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;1;0;0;0
"'8109";"Zirconium and articles thereof, n.e.s.; zirconium waste and scrap (excl. ash and residues containing ...";0;0;0;0;6;0;0;0;1;2;0;0;7;0;0;0;0;0;0;0
"'8110";"Antimony and articles thereof, n.e.s.; antimony waste and scrap (excl. ash and residues containing ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0
"'8111";"Manganese and articles thereof, n.e.s.; manganese waste and scrap (excluding ash and residues ...";5;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0
"'8101";"Tungsten ""wolfram"" and articles thereof, n.e.s.; tungsten waste and scrap (excl. ash and residues ...";0;0;0;0;0;0;0;0;0;0;8;0;1519;8583;6258;0;0;21;49;0
"'8102";"Molybdenum and articles thereof, n.e.s.; molybdenum waste and scrap (excl. ash and residues ...";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0
"'8103";"Tantalum and articles thereof, n.e.s.; tantalum waste and scrap (excl. ash and residues containing ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"'8005";"Tin foil of a thickness ""without any backing"" <= 0,2 mm, whether or not printed or backed with ...";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"'8106";"Bismuth and articles thereof, n.e.s.; bismuth waste and scrap (excl. ash and residues containing ...";0;0;0;0;0;0;19;0;0;0;0;0;0;33;138;0;0;0;0;0
"'7904";"Zinc bars, rods, profiles and wire, n.e.s.";0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0
