"Code";"Product label";"Exported value in 2003";"Exported value in 2004";"Exported value in 2005";"Exported value in 2006";"Exported value in 2007";"Exported value in 2008";"Exported value in 2009";"Exported value in 2010";"Exported value in 2011";"Exported value in 2012";"Exported value in 2013";"Exported value in 2014";"Exported value in 2015";"Exported value in 2016";"Exported value in 2017";"Exported value in 2018";"Exported value in 2019";"Exported value in 2020";"Exported value in 2021";"Exported value in 2022"
"'900580";"Monoculars, astronomical and other optical telescopes and other astronomical instruments (excl. ...";0;0;0;0;0;0;0;0;0;0;0;6;1;6;1;5;0;0;0;0
"'900669";"Photographic flashlights and flashlight apparatus (excl. with electronic discharge lamps)";0;0;0;0;0;1;0;0;0;1;0;0;31;0;4;0;0;0;0;0
"'900691";"Parts and accessories for photographic cameras, n.e.s.";0;0;163;181;121;33;28;0;0;0;0;0;0;0;0;23;0;0;0;0
"'900711";"Cinematographic cameras for film of < 16 mm width or for double-8 mm film";0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'900720";"Cinematographic projectors";0;10;1;0;0;0;0;0;5;1;0;0;78;15;0;7;0;3;0;0
"'401692";"Erasers, of vulcanised rubber (excl. hard rubber), conditioned (excl. those simply cut to rectangular ...";0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;3;0
"'410330";"Raw hides and skins of swine, fresh, or salted, dried, limed, pickled or otherwise preserved, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'410511";"Sheep or lambskin leather, vegetable pre-tanned only, whether or not split";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'410520";"Sheep or lambskin leather, without wool on, prepared after tanning, incl. parchment-dressed ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'410691";"Hides and skins of antelopes, deer, elks, elephants and other animals, incl. sea animals, without ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;25;32;0
"'392061";"Plates, sheets, film, foil and strip, of non-cellular polycarbonates, not reinforced, laminated, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;3;0
"'401212";"Retreaded pneumatic tyres, of rubber, of a kind used on buses or lorries";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0
"'400930";"Tubes, pipes and hoses, of vulcanized rubber other than hard rubber, reinforced or otherwise ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'401011";"Conveyor belts or belting, of vulcanised rubber, reinforced only with metal";0;0;0;0;43;0;0;0;0;7;3;0;12;13;0;0;28;2;3;0
"'401029";"Transmission belts or belting, of vulcanized rubber (excluding endless transmission belts of ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'441121";"Fibreboard of wood or other ligneous materials, whether or not agglomerated with resins or ...";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"'441223";"Veneered panels and similar laminated wood with at least one outer ply of non-coniferous wood ...";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'441234";"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of non-coniferous ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;0
"'441400";"Wooden frames for paintings, photographs, mirrors or similar objects";1875;2241;2939;2687;4446;2722;2502;1859;1620;1135;1055;989;679;1032;1195;1331;1439;1501;1496;0
"'441860";"Posts and beams, of wood";0;0;0;0;0;0;0;0;0;0;0;0;151;182;8;4;32;79;26;0
"'460120";"Mats, matting and screens of vegetable plaiting materials, flat-woven or bound together in ...";54;73;50;88;67;60;178;103;136;105;97;142;0;0;0;0;0;0;0;0
"'420400";"Articles for technical use, of leather or composition leather";1;4;0;4;29;0;1;24;2;8;5;2;0;0;0;0;0;0;0;0
"'420690";"Articles of gut, goldbeater's skin, bladders or tendons (excluding silkworm gut, sterile catgut, ...";2;2;0;0;0;0;0;0;64;3;0;0;0;0;0;0;0;0;0;0
"'430180";"Raw furskins, whole, with or without heads, tails or paws (excl. those of mink, lamb - Astrachan, ...";0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"'440394";"Beech ""Fagus spp."" in the rough, of which no cross-sectional dimension is =>15 cm, whether ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0
"'440500";"Wood wool; wood flour ""wood powder able to pass through a fine"", 0,63 mm mesh, sieve with a ...";1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0
"'440690";"Railway or tramway sleepers ""cross-ties"" of wood, impregnated";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"'440710";"Coniferous wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded ...";0;7;21;2;0;0;0;1;11;13;2;5;2;7;0;0;0;0;0;0
"'441032";"Particle board and similar board, of wood, whether or not agglomerated with resins or other ...";0;0;1;1;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0
"'500400";"Silk yarn (excl. that spun from silk waste and that put up for retail sale)";0;0;0;0;0;5;0;0;0;4;0;0;1;0;0;0;0;0;0;0
"'510400";"Garnetted stock of wool or of fine or coarse animal hair, neither carded nor combed";5;8;0;0;0;1;787;0;34;0;0;0;0;0;0;0;0;0;0;0
"'510539";"Fine animal hair, carded or combed (excl. wool and hair of Kashmir ""cashmere"" goats)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"'510540";"Coarse animal hair, carded or combed";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"'520411";"Sewing thread, containing >= 85% cotton by weight (excl. that put up for retail sale)";7;21;3;0;0;0;0;0;0;0;0;0;9;0;0;1;1;880;187;0
"'520515";"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear ...";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"'520611";"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...";0;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"'520613";"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...";0;0;0;8;0;0;0;0;0;0;0;0;0;11;0;0;0;12;2;0
"'520634";"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, ...";0;0;0;0;414;1942;66;0;107;0;0;191;200;0;0;0;0;0;0;0
"'520642";"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, ...";0;0;18;0;0;0;64;0;0;0;1;4;0;5;138;0;13;0;0;0
"'481410";"'Ingrain' paper";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'481620";"Self-copy paper, in rolls of a width of <= 36 cm or in rectangular or square sheets with no ...";0;0;0;0;36;3;69;15;0;0;0;0;11;2;0;0;0;0;0;0
"'482311";"Gummed or adhesive paper, in strips or rolls with a width of <= 15 cm, self-adhesive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'481110";"Tarred, bituminised or asphalted paper and paperboard, in rolls or in square or rectangular ...";0;0;0;0;11;1;2;22;6;0;0;1;8;0;0;0;0;0;0;0
"'480519";"Fluting paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with ...";0;0;0;0;0;0;0;7;0;0;0;23;0;0;1;0;7;0;0;0
"'480525";"Testliner ""recycled liner board"", uncoated, in rolls of a width > 36 cm or in square or rectangular ...";0;0;0;0;0;0;0;0;2;0;0;0;914;1049;1293;135;0;0;0;0
"'480830";"Kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls of a width ...";0;1;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'470421";"Semi-bleached or bleached coniferous chemical wood pulp, sulphite (excl. dissolving grades)";12;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0
"'290339";"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons (excluding ethylene ...";0;0;0;0;0;0;0;0;0;0;0;0;0;50;95;58;62;137;86;0
"'290346";"1,1,1,2,3,3,3-Heptafluoropropane ""HFC-227ea"", 1,1,1,2,2,3-hexafluoropropane ""HFC-236cb"", 1,1,1,2,3,3-hexafluoropropane ...";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'290499";"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"'290531";"Ethylene glycol ""ethanediol""";0;0;0;0;0;2;0;0;0;0;0;48;0;3;0;0;21;0;1;0
"'290943";"Monobutyl ethers of ethylene glycol or of diethylene glycol";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;4;2;0
"'300660";"Chemical contraceptive preparations based on hormones, prostaglandins, thromboxanes, leukotrienes, ...";365;609;711;607;795;455;683;612;599;197;0;0;0;0;0;0;0;0;0;0
"'300670";"Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts ...";0;0;0;0;253;288;325;649;692;1392;1190;1965;3200;3003;3634;4490;7;0;0;0
"'291531";"Ethyl acetate";0;0;0;0;0;0;0;3;0;0;0;0;7;15;31;1;0;0;0;0
"'291533";"n-Butyl acetate";0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
"'291639";"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0
"'291733";"Dinonyl or didecyl orthophthalates";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
"'292019";"Thiophosphoric esters ""phosphorothioates"" and their salts; their halogenated, sulphonated, ...";0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;0;0
"'292090";"Esters of inorganic acids of non-metals and their salts; their halogenated, sulphonated, nitrated ...";0;0;115;5;0;31;46;0;0;0;0;0;0;0;4;0;0;0;0;0
"'292119";"Acyclic monoamines and their derivatives; salts thereof (excl. methylamine, dimethylamine, ...";0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'292121";"Ethylenediamine and its salts";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"'292219";"Amino-alcohols, their ethers and esters; salts thereof (other than those containing > one kind ...";4;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;3;1;0;0
"'292419";"Acyclic amides, incl. acyclic carbamates, and their derivatives, and salts thereof (excl. meprobamate ...";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"'292421";"Ureines and their derivatives; salts thereof";0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'292511";"Saccharin and its salts";0;0;3;2;0;0;0;0;7;2;0;0;0;0;0;3;0;0;0;0
"'292520";"Imines and their derivatives; salts thereof";0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'292690";"Nitrile-function compounds (excl. acrylonitrile, 1-cyanoguanidine ""dicyandiamide"", fenproporex ...";0;0;0;3;0;0;5;0;0;0;0;0;1;0;51;0;0;0;0;0
"'293030";"Thiuram mono-, di- or tetrasulphides";0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0
"'293339";"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, ...";0;0;0;2;6;4;0;0;0;0;0;0;18;1;0;17;0;67;0;0
"'293621";"Vitamins A and their derivatives, used primarily as vitamins";0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'293712";"Insulin and its salts, used primarily as hormones";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;0;0;0
"'300219";"Immunological products, n.e.s. (code possibly empty, preceding subheadings seem exhaustive)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;1;0
"'400129";"Natural rubber in primary forms or in plates, sheets or strip (excl. smoked sheets, technically ...";0;0;515;3;16;7;0;11;97;0;0;0;0;0;0;0;0;0;0;0
"'392041";"Rigid plates, sheets, foil, film and strip, of polymers of vinyl chloride, not reinforced, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'390920";"Melamine resins, in primary forms";0;0;0;0;0;0;11;4;3;2;0;0;0;0;0;0;1;0;0;0
"'382488";"Mixtures and preparations containing tetra-, penta-, hexa-, hepta- or octabromodiphenyl ethers";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0
"'382491";"Mixtures and preparations consisting mainly of ""5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl""methyl ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;8;2;1;1;0
"'382590";"Residual products of the chemical or allied industries, n.e.s. (excl. waste)";0;0;0;0;0;0;106;0;0;2;0;0;0;1;0;0;0;0;0;0
"'382600";"Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1356;1632;0;0
"'381230";"Anti-oxidising preparations and other compound stabilisers for rubber or plastics";1;2;6;5;0;18;39;37;16;91;17;94;94;36;0;0;0;0;0;0
"'340410";"Chemically modified lignite waxes";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'340219";"Organic surface-active agents, whether or not put up for retail sale (excluding anionic, cationic ...";4;1;80;22;2;28;14;53;125;320;268;175;197;115;100;47;5;3;58;0
"'360500";"Matches (excl. pyrotechnic articles of heading 3604)";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"'370210";"Photographic film in rolls, unexposed, for X-ray (excl. of paper, paperboard or textiles)";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'370220";"Instant print film in rolls, sensitised, unexposed";217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'370244";"Photographic film ""incl. instant print film""m, sensitised, in rolls, unexposed, without perforations, ...";10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0
"'370390";"Photographic paper, paperboard and textiles, sensitised, unexposed, for monochrome photography ...";0;1;0;0;0;0;0;10;0;0;0;0;2;0;0;0;2;0;0;0
"'370400";"Photographic plates, film, paper, paperboard and textiles, exposed but not developed";0;6;3;187;151;65;118;27;3;1;0;123;1;0;0;0;0;0;0;0
"'370510";"Photographic plates and film, exposed and developed, for offset reproduction (excluding products ...";0;0;0;37;0;0;5;1;3;10;4;4;0;0;0;0;0;0;0;0
"'370690";"Cinematographic film, exposed and developed, whether or not incorporating soundtrack or consisting ...";0;0;0;0;46;421;663;486;411;254;200;180;65;0;0;0;0;0;0;0
"'380590";"Crude dipentene; sulphite turpentine and other crude para-cymene; terpenic oils produced by ...";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
"'110610";"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;40;0
"'100820";"Millet (excluding grain sorghum)";0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0
"'121010";"Hop cones, fresh or dried (excl. ground, powdered or in the form of pellets)";0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'121210";"Locust beans, incl. locust bean seed, fresh, chilled, frozen or dried, whether or not ground";22673;24663;35388;34769;28715;23519;21070;17269;27638;29212;32299;32856;0;0;0;0;0;0;0;0
"'120929";"Seeds of forage plants for sowing (excl. of cereals and of sugar beet, alfalfa, clover ""Trifolium ...";12;214;0;1;0;0;188;226;4;42;2;167;2;82;0;35;26;0;0;0
"'091010";"Ginger";1;1;11;23;1;1;10;11;35;26;8;1;0;0;0;0;0;0;0;0
"'091050";"Curry";1;0;0;0;11;23;0;20;69;51;51;1;0;0;0;0;0;0;0;0
"'100610";"Rice in the husk, ""paddy"" or rough";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"'090500";"Vanilla";15;2;30;0;0;0;0;2;0;0;82;0;0;0;0;0;0;0;0;0
"'090510";"Vanilla, neither crushed nor ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;529;478;0;1016;0
"'071130";"Capers provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...";17423;12642;13650;16801;20645;25977;23005;23330;28238;34694;39333;43664;0;0;0;0;0;0;0;0
"'071339";"Dried, shelled beans ""Vigna and Phaseolus"", whether or not skinned or split (excl. beans of ...";114;0;17;53;19;0;0;0;0;0;6;52;2369;3114;3986;3348;1883;261;4;0
"'060410";"Mosses and lichens for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated ...";29;0;0;0;19;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
"'030376";"Frozen eels (Anguilla spp.)";0;0;72;218;139;111;0;515;567;0;1527;1600;0;0;0;0;0;0;0;0
"'030420";"Frozen fish fillets";2699;2370;3343;4693;7331;5879;3182;3219;2124;2014;5343;4732;0;0;0;0;0;0;0;0
"'030432";"Fresh or chilled fillets of catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0
"'030561";"Herring (Clupea harengus, Clupea pallasii), only salted or in brine (excl. fillets and offal)";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'040221";"Milk and cream in solid forms, of a fat content by weight of > 1,5%, unsweetened";276;0;165;6;9;0;0;0;193;134;140;0;80;252;0;0;0;26;0;0
"'030623";"Shrimps and prawns, whether in shell or not, live, dried, salted or in brine, incl. shrimps ...";11368;10380;14286;22486;40100;28999;26907;64814;91389;94445;90216;95540;0;0;0;0;0;0;0;0
"'030629";"Crustaceans, even smoked, fit for human consumption, whether in shell or not, live, fresh, ...";7925;6084;8312;10584;10010;8486;1489;897;1089;1010;1066;606;919;851;0;0;0;0;0;0
"'030271";"Fresh or chilled tilapia ""Oreochromis spp.""";0;0;0;0;0;0;0;0;0;0;0;0;2762;4877;5367;1645;761;0;0;0
"'021011";"Hams, shoulders and cuts thereof of swine, salted, in brine, dried or smoked, with bone in";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;74;0;0;0;0
"'030212";"Fresh or chilled Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, ...";0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0
"'030214";"Fresh or chilled Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho""";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;8;0;0;0;0
"'020629";"Frozen edible bovine offal (excl. tongues and livers)";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;25;0;0
"'020423";"Fresh or chilled boneless cuts of sheep";0;0;0;0;0;0;0;0;0;0;45;0;0;1;0;0;0;0;0;0
"'010592";"Live fowls of the species Gallus domesticus, weighing > 185 g but <= 2 kg";0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0
"'240110";"Tobacco, unstemmed or unstripped";0;1;0;0;0;0;0;0;0;1560;0;0;0;0;0;1394;0;0;0;0
"'240120";"Tobacco, partly or wholly stemmed or stripped, otherwise unmanufactured";0;1;0;0;0;0;1521;52;303;1;0;5083;0;118;530;0;1611;0;286;0
"'240130";"Tobacco refuse";90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'200860";"Cherries, prepared or preserved, whether or not containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;10;0;1;135;2;462;37;0;44;0;0;0
"'200921";"Grapefruit juice, unfermented, Brix value <= 20 at 20�C, whether or not containing added sugar ...";0;0;0;0;0;0;0;0;0;0;16;0;0;12;0;0;0;0;0;0
"'210610";"Protein concentrates and textured protein substances";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0
"'200559";"Unshelled beans ""Vigna spp., Phaseolus spp."", prepared or preserved otherwise than by vinegar ...";2071;1160;826;1198;858;1233;1043;330;507;380;246;275;6;2;7;9;4;8;17;0
"'200320";"Truffles, prepared or preserved otherwise than by vinegar or acetic acid";568;720;494;574;1155;768;1690;1166;1061;564;1818;175;0;0;0;0;0;0;0;0
"'150590";"Wool grease and fatty substances derived therefrom incl. lanolin (excluding crude)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'151319";"Coconut oil and its fractions, whether or not refined, but not chemically modified (excl. crude)";0;0;0;0;0;0;21;0;0;0;0;5;0;19;9;0;0;0;2;0
"'152200";"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes";1;0;12;0;0;13;91;2;1;0;60;6;46;0;6;5;0;0;12;0
"'160430";"Caviar and caviar substitutes prepared from fish eggs";0;0;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;0;0;0
"'170111";"Raw cane sugar (excluding added flavouring or colouring)";0;0;0;0;0;0;0;442;191;0;0;0;0;0;0;0;0;0;0;0
"'170250";"Chemically pure fructose in solid form";0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;6;0;0
"'180100";"Cocoa beans, whole or broken, raw or roasted";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"'281700";"Zinc oxide; zinc peroxide";3512;11613;5387;24996;27041;15929;8049;15382;10881;12310;3162;4893;5435;3428;4024;6915;5811;0;7;0
"'271320";"Petroleum bitumen";0;513;1975;2581;5356;0;780;0;15296;54989;33958;36338;8387;427;0;10;0;2;3;0
"'271390";"Residues of petroleum oil or of oil obtained from bituminous minerals (excl. petroleum coke ...";0;3;0;0;226;286;567;255;575;634;700;1035;719;1825;996;1250;930;1;0;0
"'280120";"Iodine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"'283719";"Cyanides and cyanide oxides (excl. sodium and mercury)";0;0;0;122;544;827;352;0;0;0;0;0;0;0;0;0;0;0;0;0
"'283920";"Silicates of potassium, incl. commercial silicates";0;0;0;0;0;0;0;0;0;0;26;1;0;0;0;0;0;0;0;0
"'284150";"Chromates and dichromates; peroxochromates (excl. sodium dichromate and inorganic or organic ...";0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"'284390";"Inorganic or organic compounds of precious metals, whether or not chemically defined (excl. ...";3;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0
"'284800";"Phosphides, whether or not chemically defined (excluding ferrophosphorus)";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'290129";"Hydrocarbons, acyclic, unsaturated (excl. ethylene, propene ""propylene"", butene ""butylene"" ...";6;4;0;0;0;0;0;24;6;8;5;0;0;0;0;1;0;9;0;0
"'282510";"Hydrazine and hydroxylamine and their inorganic salts";0;0;0;0;10;72;5;8;27;18;12;0;0;0;0;0;0;0;0;0
"'282540";"Nickel oxides and hydroxides";0;0;0;0;10855;109;1844;4553;4292;2538;1331;0;0;0;622;0;0;0;29;0
"'282736";"Zinc chloride";0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'252510";"Crude mica and mica rifted into sheets or splittings";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"'260112";"Agglomerated iron ores and concentrates (excl. roasted iron pyrites)";0;0;0;0;1;0;0;0;0;9047;9723;0;0;0;1;0;0;0;10;0
"'261510";"Zirconium ores and concentrates";0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
"'262090";"Ash and residues, containing metals or metal compounds (excluding those containing primarily ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'270799";"Oils and other products of the distillation of high temperature coal tars; similar products ...";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"'251690";"Porphyry, basalt and other monumental or building stone, whether or not roughly trimmed or ...";92;299;383;183;490;177;97;111;48;91;31;426;11;20;7;11;15;5;0;0
"'230630";"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;24;0;0;0;0
"'250850";"Andalusite, kyanite and sillimanite";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'250900";"Chalk";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"'251311";"Pumice stone, crude or in irregular pieces, incl. crushed pumice ""bimskies""";0;1;0;2;0;3;22;54;20;37;19;65;0;0;0;0;0;0;0;0
"'681189";"Articles of cellulose fibre-cement or the like, not containing asbestos (excl. corrugated and ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
"'701020";"Stoppers, lids and other closures, of glass";8;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;22;0;0
"'710399";"Precious and semi-precious stones, worked, whether or not graded, but not strung, mounted or ...";0;0;0;0;0;0;1406;0;53;0;0;0;0;0;7;24;0;0;0;0
